api_number,incident_id,year,spudyr,LifeYear,direction,operator,latitude,longitude,pathway,leak_over,pathway_detail,cause,material,material_detail,volume_gal,waterimpact,contained,state
37-005-28706,I_2157183_V_665634,2013,2006,7,Vertical,Campbell Oil & Gas Inc,40.854547,-79.603131,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-005-29498,I_2188766_V_674276,2013,2008,5,Vertical,EXCO Resources PA LLC,40.752849,-79.509748,Tank,Leak,Unknown,Unknown,Saltwater,Produced Water,21,Yes,No,PA
37-005-29610,I_1924718_V_598511,2010,2008,2,Vertical,MDS Energy Dev LLC,40.782821,-79.50492,Unknown,NA,Unknown,Unknown,Drilling Waste,Tophole Water,NA,Yes,No,PA
37-005-30201,I_1835946_V_573560,2009,2009,0,Horizontal,EQT Production Co,40.705878,-79.409259,Unknown,NA,Unknown,Unknown,Saltwater,Produced Water,NA,Yes,Unknown,PA
37-005-30203,I_2144131_V_661982,2013,2009,4,Vertical,Snyder Bros Inc,40.934659,-79.601987,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,No,PA
37-005-30453,I_1894829_V_590438,2010,2010,0,Horizontal,EQT Production Co,40.70583,-79.409228,Unknown,NA,Unknown,Unknown,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-005-30613,I_1957427_V_607784,2011,2010,1,Horizontal,EXCO Resources PA LLC,40.822885,-79.327485,Flowline,Leak,Production Unit,Equipment Failure,Saltwater,Produced Water,NA,No,Yes,PA
37-005-30613,I_1974143_V_611437,2011,2010,1,Horizontal,EXCO Resources PA LLC,40.822885,-79.327485,Storage Container,Leak,Unknown,Unknown,Chemicals,Methanol,NA,Unknown,Unknown,PA
37-005-30625,I_1885019_V_587174,2010,2010,0,Vertical,MDS Energy Dev LLC,40.779917,-79.542775,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-005-30714,I_1987403_V_615205,2011,2010,1,Horizontal,EXCO Resources PA LLC,40.737075,-79.514817,Flowline,Leak,Unknown,Equipment Failure,Saltwater,Flowback,NA,Yes,No,PA
37-005-30864,I_2015289_V_623570,2011,2011,0,Horizontal,EQT Production Co,40.716981,-79.475697,Improper Disposal,NA,Untreated Discharge,Human Error,Drilling Waste,Tophole Water,NA,Yes,No,PA
37-005-30973,I_2181975_V_672913,2013,2012,1,Horizontal,EXCO Resources PA LLC,40.8346,-79.474767,Unknown,NA,Unknown,Unknown,Saltwater,Flowback,1470,Yes,Unknown,PA
37-007-20360,I_2235359_V_686464,2013,2013,0,Horizontal,Chesapeake Appalachia LLC,40.792889,-80.508861,Flowline,Leak,Unknown,Equipment Failure,Hydraulic Fracture Solution,Crosslink Gel,3360,Yes,Unknown,PA
37-007-20361,I_2197955_V_675777,2013,2013,0,Horizontal,Chesapeake Appalachia LLC,40.788475,-80.464989,Unknown,NA,Unknown,Unknown,Crude Oil,Unknown,NA,Unknown,Unknown,PA
37-007-20361,I_2197955_V_675778,2013,2013,0,Horizontal,Chesapeake Appalachia LLC,40.788475,-80.464989,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-007-20393,I_2251184_V_690233,2014,2013,0,Horizontal,Pennenergy Resources LLC,40.739553,-80.169086,Tank,Overflow,Unknown,Unknown,Saltwater,Flowback,NA,Yes,Unknown,PA
37-009-20085,I_1939597_V_602145,2010,2010,0,Horizontal,Chevron Appalachia LLC,40.196381,-78.661111,Flowline,Leak,Transfer Hose,Human Error,Drilling Waste,Drilling Mud,NA,Yes,Unknown,PA
37-013-20012,I_1860453_V_580623,2010,2010,0,Horizontal,Chevron Appalachia LLC,40.35325,-78.565917,Shaker,Leak,Unknown,Equipment Failure,Drilling Waste,Unknown,NA,Yes,Unknown,PA
37-013-20012,I_1860839_V_580716,2010,2010,0,Horizontal,Chevron Appalachia LLC,40.35325,-78.565917,Shaker,Leak,Seal,Equipment Failure,Drilling Waste,Unknown,NA,Yes,Unknown,PA
37-013-20012,I_2139777_V_660859,2013,2010,3,Horizontal,Chevron Appalachia LLC,40.35325,-78.565917,Transport,Leak,Truck,Equipment Failure,Chemicals,Antifreeze,1,Unknown,Unknown,PA
37-013-20012,I_1869414_V_583111,2010,2010,0,Horizontal,Chevron Appalachia LLC,40.35325,-78.565917,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-013-20012,I_1887373_V_588097,2010,2010,0,Horizontal,Chevron Appalachia LLC,40.35325,-78.565917,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Yes,Unknown,PA
37-013-20015,I_1929531_V_600011,2010,2010,0,Horizontal,Chevron Appalachia LLC,40.353253,-78.565786,Unknown,Leak,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-013-20016,I_1948086_V_604227,2011,2011,0,Horizontal,Chevron Appalachia LLC,40.362608,-78.549922,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Unknown,NA,Yes,No,PA
37-015-20080,I_1733299_V_546907,2008,2008,0,Horizontal,EOG Resources Inc,41.857971,-76.692067,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-015-20080,I_1734532_V_547165,2008,2008,0,Horizontal,EOG Resources Inc,41.857971,-76.692067,Pit,Leak,Improperly Lined,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20080,I_1739300_V_548603,2008,2008,1,Horizontal,EOG Resources Inc,41.857971,-76.692067,Pit,Leak,Improperly Lined,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20081,I_2098001_V_648578,2012,2008,5,Vertical,Southwestern Energy Production Co,41.786606,-76.23091,Improperly Stored,NA,Encapsulation,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20081,I_2098001_V_648579,2012,2008,5,Vertical,Southwestern Energy Production Co,41.786606,-76.23091,Pit,Leak,Liner Tear,Equipment Failure,Saltwater,Produced Water,NA,Yes,Unknown,PA
37-015-20081,I_1698758_V_536688,2008,2008,0,Vertical,Southwestern Energy Production Co,41.786606,-76.23091,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20081,I_2072780_V_640800,2012,2008,4,Vertical,Southwestern Energy Production Co,41.786606,-76.23091,Tank,Leak,Unknown,Unknown,Saltwater,Produced Water,NA,Unknown,Unknown,PA
37-015-20081,I_2074892_V_641358,2012,2008,4,Vertical,Southwestern Energy Production Co,41.786606,-76.23091,Pit or Tank,Overflow,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-015-20082,I_1746524_V_550357,2008,2008,0,Horizontal,Chesapeake Appalachia LLC,41.929025,-76.578702,Pit,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20085,I_1830848_V_572339,2009,2008,0,Vertical,Chesapeake Appalachia LLC,41.709721,-76.369085,Unknown,NA,Unknown,Unknown,Chemicals,HCL,295,Unknown,Unknown,PA
37-015-20091,I_1732163_V_546572,2008,2008,0,Vertical,Talisman Energy Inc,41.728758,-76.818017,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20100,I_1896837_V_590833,2010,2008,2,Horizontal,Talisman Energy Inc,41.724564,-76.819466,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20100,I_1921075_V_597513,2010,2008,2,Horizontal,Talisman Energy Inc,41.724564,-76.819466,Improperly Stored,NA,On Ground,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20100,I_1887320_V_588060,2010,2008,2,Horizontal,Talisman Energy Inc,41.724564,-76.819466,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20104,I_1863017_V_581217,2010,2008,1,Horizontal,Chief Oil & Gas LLC,41.746894,-76.644888,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20104,I_1887860_V_588216,2010,2008,2,Horizontal,Chief Oil & Gas LLC,41.746894,-76.644888,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20110,I_1814126_V_567384,2009,2009,0,Horizontal,Talisman Energy Inc,41.718122,-76.85557,Unknown,NA,Unknown,Unknown,Hydraulic Fracture Solution,Unknown,NA,Unknown,Unknown,PA
37-015-20113,I_1785516_V_561260,2009,2008,0,Horizontal,Chesapeake Appalachia LLC,41.709197,-76.682476,Storage Container,Leak,Unknown,Unknown,Chemicals,HCL,NA,Yes,Unknown,PA
37-015-20113,I_1773392_V_557518,2009,2008,0,Horizontal,Chesapeake Appalachia LLC,41.709197,-76.682476,Tank,Leak,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-015-20113,I_1771804_V_557138,2009,2008,0,Horizontal,Chesapeake Appalachia LLC,41.709197,-76.682476,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20113,I_1815011_V_567621,2009,2008,1,Horizontal,Chesapeake Appalachia LLC,41.709197,-76.682476,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Unknown,NA,Yes,Unknown,PA
37-015-20113,I_1778894_V_559234,2009,2008,0,Horizontal,Chesapeake Appalachia LLC,41.709197,-76.682476,Pit or Tank,Overflow,Freeboard Violation,Human Error,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-015-20113,I_1852519_V_578600,2009,2008,1,Horizontal,Chesapeake Appalachia LLC,41.709197,-76.682476,Unknown,NA,Unknown,Unknown,Crude Oil,Unknown,NA,Yes,No,PA
37-015-20114,I_1852363_V_578546,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.709188,-76.682531,Storage Container,Leak,Unknown,Unknown,Chemicals,HCL,NA,Yes,Unknown,PA
37-015-20114,I_1815034_V_567638,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.709188,-76.682531,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Unknown,NA,Yes,Unknown,PA
37-015-20114,I_1852532_V_578607,2009,2009,1,Horizontal,Chesapeake Appalachia LLC,41.709188,-76.682531,Unknown,NA,Unknown,Unknown,Crude Oil,Unknown,NA,Yes,No,PA
37-015-20115,I_1976270_V_612213,2011,2008,2,Horizontal,Chief Oil & Gas LLC,41.742969,-76.620871,Pit or Tank,Overflow,Unknown,Unknown,Saltwater,Produced Water,NA,Unknown,Unknown,PA
37-015-20116,I_1765069_V_554954,2009,2009,0,Horizontal,Chief Oil & Gas LLC,41.736685,-76.603229,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20116,I_1887635_V_588163,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.736685,-76.603229,Pit or Tank,NA,Unknown,Unknown,Saltwater,Flowback,NA,Yes,No,PA
37-015-20118,I_1770903_V_556856,2009,2008,0,Horizontal,Chesapeake Appalachia LLC,41.672524,-76.364502,Pit,Leak,Improperly Lined,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20118,I_1891642_V_589559,2010,2008,1,Horizontal,Chesapeake Appalachia LLC,41.672524,-76.364502,Unknown,NA,Unknown,Unknown,Saltwater,Produced Water,NA,Yes,No,PA
37-015-20118,I_1907469_V_593640,2010,2008,2,Horizontal,Chesapeake Appalachia LLC,41.672524,-76.364502,Improperly Stored,NA,On Ground,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20132,I_1855850_V_579432,2009,2009,1,Horizontal,Chesapeake Appalachia LLC,41.701747,-76.442658,Tank,Leak,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-015-20132,I_1810617_V_566501,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.701747,-76.442658,Unknown,NA,Unknown,Unknown,Drilling Waste,Drilling Mud,1470,Unknown,Unknown,PA
37-015-20150,I_1898596_V_591324,2010,2009,1,Horizontal,Chesapeake Appalachia LLC,41.714961,-76.366378,Unknown,NA,Unknown,Unknown,Chemicals,Glycol,NA,Yes,Unknown,PA
37-015-20150,I_1907464_V_593639,2010,2009,1,Horizontal,Chesapeake Appalachia LLC,41.714961,-76.366378,Storage Container,NA,Unknown,Unknown,Chemicals,Glycol,NA,Unknown,Unknown,PA
37-015-20150,I_1796082_V_562261,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.714961,-76.366378,Unknown,NA,Unknown,Unknown,Saltwater,Flowback,NA,No,Yes,PA
37-015-20169,I_1819892_V_569208,2009,2009,0,Horizontal,Talisman Energy Inc,41.734939,-76.792772,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-015-20170,I_1811536_V_566699,2009,2009,0,Horizontal,Talisman Energy Inc,41.747,-76.813317,Transport,NA,Loading/Unloading,Unknown,Chemicals,HCL,200,Yes,No,PA
37-015-20170,I_1804180_V_565287,2009,2009,0,Horizontal,Talisman Energy Inc,41.747,-76.813317,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Yes,Unknown,PA
37-015-20170,I_1769032_V_556288,2009,2009,0,Horizontal,Talisman Energy Inc,41.747,-76.813317,Pit,Leak,Improperly Lined,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20170,I_1815124_V_567697,2009,2009,0,Horizontal,Talisman Energy Inc,41.747,-76.813317,Free water knockout,Overflow,Gauge,Equipment Failure,Saltwater,Produced Water,50,Yes,Yes,PA
37-015-20170,I_1804180_V_565284,2009,2009,0,Horizontal,Talisman Energy Inc,41.747,-76.813317,Pit,Leak,Improperly Lined,Human Error,Saltwater,Flowback,NA,Yes,No,PA
37-015-20171,I_1814128_V_567390,2009,2009,0,Horizontal,Talisman Energy Inc,41.718244,-76.855586,Unknown,NA,Unknown,Unknown,Hydraulic Fracture Solution,Unknown,NA,Unknown,Unknown,PA
37-015-20173,I_1820007_V_569253,2009,2009,0,Horizontal,Talisman Energy Inc,41.734944,-76.792518,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-015-20174,I_1820009_V_569260,2009,2009,0,Horizontal,Talisman Energy Inc,41.73495,-76.79261,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-015-20175,I_1804185_V_565287,2009,2009,0,Horizontal,Talisman Energy Inc,41.746989,-76.813256,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Yes,Unknown,PA
37-015-20175,I_1804185_V_565284,2009,2009,0,Horizontal,Talisman Energy Inc,41.746989,-76.813256,Pit,Leak,Improperly Lined,Human Error,Saltwater,Flowback,NA,Yes,No,PA
37-015-20176,I_1804191_V_565284,2009,2009,0,Horizontal,Talisman Energy Inc,41.746981,-76.813194,Pit,Leak,Improperly Lined,Human Error,Saltwater,Flowback,NA,Yes,No,PA
37-015-20176,I_1804191_V_565287,2009,2009,0,Horizontal,Talisman Energy Inc,41.746981,-76.813194,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Yes,Unknown,PA
37-015-20179,I_1827329_V_571306,2009,2009,1,Horizontal,Talisman Energy Inc,41.773544,-76.803356,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20180,I_1827351_V_571308,2009,2009,1,Horizontal,Talisman Energy Inc,41.773553,-76.803264,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20181,I_1827357_V_571310,2009,2009,1,Horizontal,Talisman Energy Inc,41.773578,-76.8029,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20181,I_1833679_V_572991,2009,2009,1,Horizontal,Talisman Energy Inc,41.773578,-76.8029,Unknown,NA,Unknown,Unknown,Chemicals,HCL,NA,No,Yes,PA
37-015-20182,I_1827366_V_571311,2009,2009,1,Horizontal,Talisman Energy Inc,41.773583,-76.802808,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20204,I_1850958_V_578125,2009,2009,0,Horizontal,Talisman Energy Inc,41.749047,-76.806692,Pit,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20204,I_1850958_V_578124,2009,2009,0,Horizontal,Talisman Energy Inc,41.749047,-76.806692,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20209,I_1860170_V_580540,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.729589,-76.569417,Flowline,Leak,Unknown,Equipment Failure,Unknown,Unknown,NA,Yes,No,PA
37-015-20209,I_1881707_V_586310,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.729589,-76.569417,Tank,Leak,Unknown,Unknown,Saltwater,Flowback,NA,Yes,Unknown,PA
37-015-20209,I_1881707_V_586311,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.729589,-76.569417,Unknown,NA,Unknown,Unknown,Crude Oil,Unknown,NA,Yes,Unknown,PA
37-015-20209,I_1881707_V_586313,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.729589,-76.569417,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Yes,Unknown,PA
37-015-20244,I_2007222_V_621336,2011,2009,2,Horizontal,Chesapeake Appalachia LLC,41.649433,-76.307519,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,Unknown,PA
37-015-20244,I_1819332_V_570499,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.649433,-76.307519,Pit,Leak,Liner Tear,Equipment Failure,Saltwater,Produced Water,NA,Yes,Unknown,PA
37-015-20254,I_1921077_V_597514,2010,2009,1,Horizontal,Talisman Energy Inc,41.750314,-76.8501,Improperly Stored,NA,On Ground,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20267,I_1814131_V_567393,2009,2009,0,Horizontal,Talisman Energy Inc,41.718244,-76.855243,Unknown,NA,Unknown,Unknown,Hydraulic Fracture Solution,Unknown,NA,Unknown,Unknown,PA
37-015-20277,I_1993526_V_617043,2011,2010,1,Horizontal,EOG Resources Inc,41.860615,-76.677019,Tank,Leak,Unknown,Unknown,Saltwater,Produced Water,NA,Unknown,Yes,PA
37-015-20277,I_1993633_V_617065,2011,2010,1,Horizontal,EOG Resources Inc,41.860615,-76.677019,Pit or Tank,Overflow,Unknown,Unknown,Saltwater,Produced Water,NA,Unknown,No,PA
37-015-20280,I_1887015_V_587995,2010,2010,0,Horizontal,EOG Resources Inc,41.87357,-76.680269,Pit,Leak,Not structurally sound,Unknown,Drilling Waste,Unknown,NA,Yes,Unknown,PA
37-015-20280,I_1887015_V_587997,2010,2010,0,Horizontal,EOG Resources Inc,41.87357,-76.680269,Unknown,NA,Unknown,Unknown,Chemicals,Chemicals,NA,Yes,Unknown,PA
37-015-20283,I_1863176_V_581279,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.742967,-76.621092,Pit,Overflow,Freeboard Violation,Human Error,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-015-20283,I_1887897_V_588227,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.742967,-76.621092,Unknown,NA,Unknown,Unknown,Chemicals,Gel,NA,Unknown,Unknown,PA
37-015-20283,I_1887897_V_588225,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.742967,-76.621092,Unknown,NA,Unknown,Unknown,Diesel,Unknown,NA,Unknown,Unknown,PA
37-015-20283,I_1863176_V_581280,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.742967,-76.621092,Pit,Leak,Liner Tear,Equipment Failure,Drilling Waste,Unknown,NA,Unknown,Unknown,PA
37-015-20283,I_1863176_V_581282,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.742967,-76.621092,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20283,I_1887897_V_588226,2010,2009,1,Horizontal,Chief Oil & Gas LLC,41.742967,-76.621092,Pit,Leak,Liner Tear,Equipment Failure,Drilling Waste,Unknown,NA,Yes,Unknown,PA
37-015-20294,I_1851011_V_578140,2009,2009,0,Horizontal,Chief Oil & Gas LLC,41.763414,-76.534019,Pit,Overflow,Unknown,Unknown,Drilling Waste,Unknown,NA,Yes,No,PA
37-015-20296,I_2026429_V_626851,2011,2009,2,Horizontal,Chesapeake Appalachia LLC,41.684208,-76.336308,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20306,I_1849722_V_577759,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.639453,-76.395306,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Unknown,NA,Yes,No,PA
37-015-20306,I_1849722_V_577758,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.639453,-76.395306,Pit,Leak,Liner Tear,Equipment Failure,Unknown,Unknown,NA,Yes,No,PA
37-015-20306,I_1843603_V_575830,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.639453,-76.395306,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20306,I_1841337_V_575123,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.639453,-76.395306,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20306,I_1833547_V_572944,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.639453,-76.395306,Flowline,Leak,Unknown,Unknown,Drilling Waste,Drilling Mud,8,No,Yes,PA
37-015-20314,I_2119425_V_654728,2012,2009,3,Horizontal,Chesapeake Appalachia LLC,41.646025,-76.322794,Tank,NA,Unknown,Unknown,Saltwater,Produced Water,NA,Yes,No,PA
37-015-20326,I_1883396_V_586722,2010,2009,1,Horizontal,Chesapeake Appalachia LLC,41.766692,-76.698233,Pit,Leak,Not structurally sound,Unknown,Saltwater,Flowback,NA,Yes,No,PA
37-015-20330,I_1841342_V_575127,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.684167,-76.336306,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20333,I_1860911_V_580727,2010,2009,1,Horizontal,Chesapeake Appalachia LLC,41.674008,-76.377961,Pit,Leak,Improperly Lined,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20334,I_2225001_V_683897,2013,2009,4,Horizontal,Chesapeake Appalachia LLC,41.653736,-76.295592,Transport,NA,Loading/Unloading,Unknown,Saltwater,Produced Water,25,Unknown,Unknown,PA
37-015-20346,I_1886703_V_587899,2010,2010,0,Horizontal,EOG Resources Inc,41.874618,-76.726057,Transport,NA,Loading/Unloading,Unknown,Raw Sewage,Unknown,NA,Yes,Unknown,PA
37-015-20352,I_1849652_V_577748,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.634456,-76.404925,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Unknown,NA,Yes,No,PA
37-015-20352,I_2057242_V_636297,2012,2009,2,Horizontal,Chesapeake Appalachia LLC,41.634456,-76.404925,Transport,NA,Loading/Unloading,Unknown,Chemicals,Corrosion Inhibitor,20,Unknown,Unknown,PA
37-015-20360,I_1850523_V_577981,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.726872,-76.70025,Improper Disposal,NA,Discharge without permit,Human Error,Unknown,Unknown,NA,Yes,No,PA
37-015-20363,I_1921825_V_597728,2010,2009,1,Horizontal,Chesapeake Appalachia LLC,41.833923,-76.648592,Unknown,NA,Unknown,Unknown,Equipment Oil,Unknown,40,Unknown,Unknown,PA
37-015-20363,I_1851119_V_578196,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.833923,-76.648592,Pit,Leak,Improperly Lined,Human Error,Drilling Waste,Drilling Fluid,NA,Unknown,Unknown,PA
37-015-20370,I_1887782_V_588197,2010,2011,-1,Horizontal,Chief Oil & Gas LLC,41.750217,-76.632022,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20379,I_1849058_V_577587,2009,2009,0,Horizontal,Talisman Energy Inc,41.750325,-76.85065,Unknown,NA,Unknown,Unknown,Saltwater,Flowback,6000,Yes,No,PA
37-015-20386,I_1921084_V_597516,2010,2009,1,Horizontal,Talisman Energy Inc,41.745633,-76.786356,Unknown,NA,Unknown,Unknown,Crude Oil,Unknown,NA,Unknown,Yes,PA
37-015-20386,I_1903470_V_592499,2010,2009,1,Horizontal,Talisman Energy Inc,41.745633,-76.786356,Pit or Tank,NA,Unknown,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20386,I_1896760_V_590823,2010,2009,1,Horizontal,Talisman Energy Inc,41.745633,-76.786356,Pit,Leak,Not structurally sound,Unknown,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20386,I_1833642_V_572979,2009,2009,0,Horizontal,Talisman Energy Inc,41.745633,-76.786356,Pit,Overflow,Freeboard Violation,Human Error,Drilling Waste,Drill Cuttings,NA,Unknown,Unknown,PA
37-015-20394,I_1860205_V_580553,2010,2009,1,Horizontal,Talisman Energy Inc,41.749031,-76.806233,Pit,Leak,Improperly Lined,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20406,I_1883586_V_586770,2010,2009,1,Horizontal,Chesapeake Appalachia LLC,41.683183,-76.322275,Drill Rig,NA,Stream Boring,Unknown,Drilling Waste,Bore Gel and Crude Oil,NA,Yes,No,PA
37-015-20416,I_2227843_V_684798,2013,2009,4,Horizontal,Chesapeake Appalachia LLC,41.658044,-76.286719,Tank,NA,Unknown,Unknown,Saltwater,Produced Water,NA,Unknown,Unknown,PA
37-015-20425,I_1932461_V_600818,2010,2010,1,Horizontal,Chesapeake Appalachia LLC,41.717336,-76.147539,Heater Treater,Leak,Unknown,Equipment Failure,Unknown,Unknown,NA,Yes,Unknown,PA
37-015-20427,I_2081886_V_643545,2012,2009,3,Horizontal,Talisman Energy Inc,41.861942,-76.847717,Well Casing,Leak,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-015-20443,I_1889094_V_588684,2010,2009,1,Horizontal,Talisman Energy Inc,41.857697,-76.834203,Pit,Leak,Not structurally sound,Unknown,Drilling Waste,Unknown,NA,Yes,Unknown,PA
37-015-20445,I_1874366_V_584425,2010,2009,0,Horizontal,Chesapeake Appalachia LLC,41.634408,-76.415369,Pit,Leak,Improperly Lined,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20445,I_1841354_V_575134,2009,2009,0,Horizontal,Chesapeake Appalachia LLC,41.634408,-76.415369,Pit or Tank,Overflow,Freeboard Violation,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
37-015-20450,I_1912554_V_595105,2010,2010,0,Horizontal,Chesapeake Appalachia LLC,41.766164,-76.687319,Pit or Tank,NA,Unknown,Unknown,Unknown,Unknown,NA,Yes,No,PA
37-015-20450,I_1896995_V_590899,2010,2010,0,Horizontal,Chesapeake Appalachia LLC,41.766164,-76.687319,Improperly Stored,NA,On Ground,Human Error,Drilling Waste,Cement,NA,Yes,No,PA
37-015-20450,I_1923526_V_598243,2010,2010,0,Horizontal,Chesapeake Appalachia LLC,41.766164,-76.687319,Improperly Stored,NA,On Ground,Human Error,Unknown,Unknown,NA,Unknown,Unknown,PA
